station_uid,live_provider_key,provider,provider_station_id,station_name,water_year,water_month,month_label,month_start_water_day,n_daily_obs,monthly_min_daily_obs,monthly_mean_ok,swe_month_mean_in,swe_month_max_in,monthly_ref_ok,monthly_ref_n_years,min_years_for_monthly_context,monthly_ref_start_date,monthly_ref_end_date,monthly_ref_start_wy,monthly_ref_end_wy,monthly_ref_label,monthly_ref_wy_label,monthly_ref_p30_swe_in,monthly_ref_p50_swe_in,monthly_ref_p70_swe_in
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2022,5,Feb,124,23,10,TRUE,5.644782608695652,8.59,TRUE,32,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,4.826949999999999,6.50012315270936,12.397142857142855
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2022,6,Mar,152,13,10,TRUE,2.38,5.07,TRUE,32,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.2776634408602145,9.46058542413381,16.648967741935486
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2023,3,Dec,62,28,10,TRUE,2.1325,5.04,TRUE,28,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.5218365591397849,2.1789784946236557,2.9178797653958943
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2023,4,Jan,93,31,10,TRUE,21.475483870967743,29.81,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,2.824149560117302,4.759677419354839,8.710778494623655
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2023,5,Feb,124,26,10,TRUE,33.53153846153846,40.68,TRUE,32,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,4.826949999999999,6.50012315270936,12.397142857142855
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2023,6,Mar,152,31,10,TRUE,52.740967741935485,61.58,TRUE,32,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.2776634408602145,9.46058542413381,16.648967741935486
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2023,7,Apr,183,30,10,TRUE,58.492666666666665,64.39,TRUE,27,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.977676190476191,3.8225925925925925,14.12823908045977
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2023,8,May,213,27,10,TRUE,26.995185185185186,47.1,TRUE,20,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.39051724137931043,0.515047789725209,1.0761290322580646
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2024,5,Feb,124,28,10,TRUE,3.922857142857143,6.36,TRUE,32,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,4.826949999999999,6.50012315270936,12.397142857142855
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2024,6,Mar,152,31,10,TRUE,9.978387096774194,12.1,TRUE,32,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.2776634408602145,9.46058542413381,16.648967741935486
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2024,7,Apr,183,20,10,TRUE,9.0195,13.54,TRUE,27,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.977676190476191,3.8225925925925925,14.12823908045977
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2024,9,Jun,244,2,10,FALSE,,14.28,FALSE,9,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.23548095238095237,0.32275862068965516,0.41156321839080456
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2024,10,Jul,274,9,10,FALSE,,1.14,FALSE,9,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.13558222222222222,0.27444444444444444,0.3541935483870967
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2024,11,Aug,305,2,10,FALSE,,0.23,FALSE,7,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.11665641025641026,0.1270967741935484,0.2686666666666666
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2025,3,Dec,62,1,10,FALSE,,0.36,TRUE,28,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.5218365591397849,2.1789784946236557,2.9178797653958943
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2025,4,Jan,93,1,10,FALSE,,0.15,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,2.824149560117302,4.759677419354839,8.710778494623655
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2025,10,Jul,274,28,10,TRUE,21.56142857142857,23.29,FALSE,9,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.13558222222222222,0.27444444444444444,0.3541935483870967
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2025,11,Aug,305,31,10,TRUE,20.611290322580643,23.3,FALSE,7,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.11665641025641026,0.1270967741935484,0.2686666666666666
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2025,12,Sep,336,30,10,TRUE,18.112666666666666,21.62,FALSE,7,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.2,0.2,0.35533333333333295
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2026,1,Oct,1,31,10,TRUE,16.939354838709676,19.86,TRUE,15,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.14085714285714288,0.2236842105263158,0.32866666666666655
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2026,2,Nov,32,29,10,TRUE,5.816206896551725,18.16,TRUE,23,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.31275,0.6228,0.9540404040404039
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2026,3,Dec,62,31,10,TRUE,3.044193548387097,5.3,TRUE,28,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.5218365591397849,2.1789784946236557,2.9178797653958943
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2026,4,Jan,93,31,10,TRUE,6.376774193548387,10.14,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,2.824149560117302,4.759677419354839,8.710778494623655
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2026,5,Feb,124,28,10,TRUE,7.233928571428572,13.88,TRUE,32,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,4.826949999999999,6.50012315270936,12.397142857142855
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2026,6,Mar,152,31,10,TRUE,7.5438709677419356,13.55,TRUE,32,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.2776634408602145,9.46058542413381,16.648967741935486
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2026,7,Apr,183,30,10,TRUE,4.736666666666666,7.11,TRUE,27,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.977676190476191,3.8225925925925925,14.12823908045977
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2026,8,May,213,31,10,TRUE,5.953225806451613,7.79,TRUE,20,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.39051724137931043,0.515047789725209,1.0761290322580646
CDEC_snow_sensor_TUN,cdec_snow_sensor,CA DWR / CDEC / CCSS,TUN,TUNNEL GUARD STATION,2026,9,Jun,244,3,10,FALSE,,6.94,FALSE,9,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.23548095238095237,0.32275862068965516,0.41156321839080456
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,1,Oct,1,31,10,TRUE,1.1164516129032258,2.08,TRUE,25,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.3244412903225806,0.615,1.1267188940092165
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,2,Nov,32,30,10,TRUE,1.8773333333333333,4.78,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.9155851851851853,2.5496666666666665,3.6275999999999993
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,3,Dec,62,31,10,TRUE,9.143548387096775,13.96,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.150733333333334,7.533548387096774,10.902187683284458
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,4,Jan,93,31,10,TRUE,32.62806451612903,45.8,TRUE,33,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,11.38557603686636,14.552903225806451,20.43264516129032
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,5,Feb,124,27,10,TRUE,52.074074074074076,58.29,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,16.038035714285712,22.65607142857143,27.30325369458128
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,6,Mar,152,31,10,TRUE,56.18258064516129,58.24,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,22.032010752688173,27.947645161290325,38.0850322580645
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,7,Apr,183,30,10,TRUE,64.47533333333334,70.48,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,24.614766666666664,28.819563218390805,41.955366666666656
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,8,May,213,31,10,TRUE,48.10387096774193,66.31,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.7682677419354835,14.22967741935484,31.703709677419347
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,9,Jun,244,30,10,TRUE,17.139333333333333,32.05,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.5273714285714286,2.5336666666666665,14.613160839160834
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,10,Jul,274,31,10,TRUE,2.7425806451612904,3.14,TRUE,26,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.6350928381962864,1.0322741935483872,1.6469354838709678
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,11,Aug,305,31,10,TRUE,2.5725806451612905,2.94,TRUE,22,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.5003440860215054,0.6340322580645161,1.1173225806451612
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2017,12,Sep,336,29,10,TRUE,2.2855172413793103,2.66,TRUE,22,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.2673448275862069,0.4256666666666667,0.9746
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,1,Oct,1,31,10,TRUE,1.7651612903225806,2.02,TRUE,25,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.3244412903225806,0.615,1.1267188940092165
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,2,Nov,32,30,10,TRUE,3.471,6.1,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.9155851851851853,2.5496666666666665,3.6275999999999993
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,3,Dec,62,31,10,TRUE,6.561612903225806,7.68,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.150733333333334,7.533548387096774,10.902187683284458
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,4,Jan,93,31,10,TRUE,8.847741935483871,10.87,TRUE,33,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,11.38557603686636,14.552903225806451,20.43264516129032
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,5,Feb,124,28,10,TRUE,10.937857142857142,12.67,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,16.038035714285712,22.65607142857143,27.30325369458128
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,6,Mar,152,31,10,TRUE,21.816774193548387,28,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,22.032010752688173,27.947645161290325,38.0850322580645
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,7,Apr,183,30,10,TRUE,24.846,27.11,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,24.614766666666664,28.819563218390805,41.955366666666656
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,8,May,213,31,10,TRUE,11.252258064516129,20.27,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.7682677419354835,14.22967741935484,31.703709677419347
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,9,Jun,244,30,10,TRUE,1.562,1.73,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.5273714285714286,2.5336666666666665,14.613160839160834
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,10,Jul,274,31,10,TRUE,1.5870967741935484,2.11,TRUE,26,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.6350928381962864,1.0322741935483872,1.6469354838709678
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,11,Aug,305,31,10,TRUE,1.2693548387096774,1.62,TRUE,22,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.5003440860215054,0.6340322580645161,1.1173225806451612
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2018,12,Sep,336,30,10,TRUE,0.768,1.2,TRUE,22,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.2673448275862069,0.4256666666666667,0.9746
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,1,Oct,1,31,10,TRUE,0.5190322580645161,1.31,TRUE,25,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.3244412903225806,0.615,1.1267188940092165
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,2,Nov,32,26,10,TRUE,1.2296153846153846,7.41,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.9155851851851853,2.5496666666666665,3.6275999999999993
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,3,Dec,62,31,10,TRUE,7.77,8.73,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.150733333333334,7.533548387096774,10.902187683284458
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,4,Jan,93,31,10,TRUE,14.552903225806451,19.17,TRUE,33,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,11.38557603686636,14.552903225806451,20.43264516129032
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,5,Feb,124,28,10,TRUE,35.59964285714286,42.52,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,16.038035714285712,22.65607142857143,27.30325369458128
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,6,Mar,152,31,10,TRUE,48.145806451612906,50.01,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,22.032010752688173,27.947645161290325,38.0850322580645
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,7,Apr,183,30,10,TRUE,46.88966666666667,50.47,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,24.614766666666664,28.819563218390805,41.955366666666656
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,8,May,213,31,10,TRUE,44.13225806451613,46.55,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.7682677419354835,14.22967741935484,31.703709677419347
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,9,Jun,244,30,10,TRUE,27.259,43.54,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.5273714285714286,2.5336666666666665,14.613160839160834
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,10,Jul,274,31,10,TRUE,2.09,3.68,TRUE,26,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.6350928381962864,1.0322741935483872,1.6469354838709678
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,11,Aug,305,30,10,TRUE,1.5243333333333333,1.92,TRUE,22,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.5003440860215054,0.6340322580645161,1.1173225806451612
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2019,12,Sep,336,30,10,TRUE,1.1083333333333334,1.66,TRUE,22,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.2673448275862069,0.4256666666666667,0.9746
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2020,1,Oct,1,30,10,TRUE,0.591,1.21,TRUE,25,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.3244412903225806,0.615,1.1267188940092165
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2020,2,Nov,32,30,10,TRUE,1.185,6.13,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.9155851851851853,2.5496666666666665,3.6275999999999993
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2020,3,Dec,62,31,10,TRUE,11.150967741935483,13.64,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.150733333333334,7.533548387096774,10.902187683284458
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2020,4,Jan,93,31,10,TRUE,13.438709677419356,13.92,TRUE,33,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,11.38557603686636,14.552903225806451,20.43264516129032
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2020,5,Feb,124,29,10,TRUE,13.13448275862069,13.52,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,16.038035714285712,22.65607142857143,27.30325369458128
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2020,6,Mar,152,31,10,TRUE,14.451290322580645,16.98,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,22.032010752688173,27.947645161290325,38.0850322580645
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2020,7,Apr,183,30,10,TRUE,21.428666666666665,24.05,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,24.614766666666664,28.819563218390805,41.955366666666656
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2020,8,May,213,31,10,TRUE,8.998064516129032,19.45,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.7682677419354835,14.22967741935484,31.703709677419347
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2020,9,Jun,244,30,10,TRUE,0.6106666666666667,1.19,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.5273714285714286,2.5336666666666665,14.613160839160834
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2020,10,Jul,274,16,10,TRUE,0.1825,0.35,TRUE,26,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.6350928381962864,1.0322741935483872,1.6469354838709678
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2020,11,Aug,305,6,10,FALSE,,0.48,TRUE,22,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.5003440860215054,0.6340322580645161,1.1173225806451612
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2021,2,Nov,32,1,10,FALSE,,0.21,TRUE,29,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.9155851851851853,2.5496666666666665,3.6275999999999993
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2021,3,Dec,62,20,10,TRUE,2.471,3.65,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.150733333333334,7.533548387096774,10.902187683284458
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2021,4,Jan,93,31,10,TRUE,4.726129032258065,12.57,TRUE,33,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,11.38557603686636,14.552903225806451,20.43264516129032
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2021,5,Feb,124,28,10,TRUE,13.887857142857143,15.07,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,16.038035714285712,22.65607142857143,27.30325369458128
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2021,6,Mar,152,31,10,TRUE,16.578387096774193,18.78,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,22.032010752688173,27.947645161290325,38.0850322580645
CDEC_snow_sensor_UBC,cdec_snow_sensor,CA DWR / CDEC / CCSS,UBC,UPPER BURNT CORRAL,2021,7,Apr,183,29,10,TRUE,14.62,18.45,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,24.614766666666664,28.819563218390805,41.955366666666656
